transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method,return_flag
TXN00914,2/7/2024,C0006,S003,P019,8,187.25,0,1498,PayPal,Yes
TXN01022,2/7/2024,C0035,S001,P011,8,106.88,25,641.28,Cash,No
TXN00079,2/6/2024,C0121,S003,P001,2,292.63,5,556,Gift Card,Yes
TXN00136,2/6/2024,C0171,S003,P001,2,147.85,15,251.35,Credit Card,no
TXN00584,2/6/2024,C0104,S004,P015,3,277.93,0,833.79,Cash,TRUE
TXN00160,2/5/2024,C0132,S004,P013,2,166.64,0,333.28,PayPal,No
TXN00438,2/5/2024,C0165,S001,P019,7,47.37,20,265.27,Cash,FALSE
TXN00871,2/5/2024,C0100,S001,P013,9,68.6,0,617.4,Cash,Yes
TXN01196,2/5/2024,C0136,S001,P011,3,145.6,15,371.28,Credit Card,N
TXN01853,2/5/2024,C0021,S005,P017,1,71.32,15,60.62,Credit Card,no
TXN01978,2/5/2024,C0074,S005,P013,2,146.13,10,263.03,UNK,no
TXN00226,2/4/2024,C0191,S004,P004,3,72.09,10,194.64,Credit Card,TRUE
TXN01982,2/4/2024,C0001,S006,P020,5,184.06,0,920.3,Credit Card,no
TXN00384,2/3/2024,C0028,S002,P017,1,232.54,5,220.91,Credit Card,
TXN00802,2/3/2024,C0111,S005,P013,4,58.58,25,175.74,Debit Card,Y
TXN01393,2/3/2024,C9477,S003,P013,8,215.62,20,1379.97,Cash,FALSE
TXN01492,2/3/2024,C0133,S001,P019,8,249.71,20,1598.14,UNK,Y
TXN01638,2/3/2024,C0014,S002,P005,10,16.68,0,166.8,Gift Card,FALSE
TXN01109,2/2/2024,C0129,S004,P017,8,80.92,15,550.26,Debit Card,
TXN00022,2/1/2024,C0176,S005,P009,4,189.96,25,569.88,Cash,FALSE
TXN00111,2/1/2024,C0036,S002,P891,1,278.38,20,222.7,Gift Card,Y
TXN00754,2/1/2024,C0036,S003,P002,1,255.68,10,230.11,Cash,No
TXN01698,2/1/2024,C0054,S003,P001,4,178.19,10,641.48,Cash,
TXN00317,1/31/2024,C0060,S005,P002,6,160.37,0,962.22,Debit Card,N
TXN01647,1/31/2024,C0041,S003,P004,10,189.46,20,1515.68,Debit Card,no
TXN01743,1/31/2024,C0143,S004,P016,9,222.82,0,2005.38,Debit Card,Yes
TXN00548,1/30/2024,C0091,S005,P003,10,254.24,0,2542.4,Cash,
TXN00734,1/28/2024,C0198,S006,P012,8,298.45,20,1910.08,PayPal,yes
TXN01402,1/28/2024,C0193,S002,P019,6,223.17,20,1071.22,Cash,N
TXN00235,1/27/2024,C0053,S003,P007,7,62.31,0,436.17,PayPal,Y
TXN01463,1/27/2024,C0122,S001,P005,6,227.94,5,1299.26,Cash,FALSE
TXN00353,1/26/2024,C0144,S004,P008,5,43.55,0,217.75,Gift Card,No
TXN00334,1/26/2024,C0047,S001,P016,2,286.56,0,573.12,Gift Card,N
TXN01870,1/26/2024,C0011,S003,P020,5,123.13,10,554.09,Cash,FALSE
TXN00117,1/25/2024,C9174,S005,P005,3,261.96,0,785.88,Credit Card,yes
TXN00042,1/23/2024,C0168,S001,P013,4,159.75,15,543.15,PayPal,Yes
TXN00595,1/23/2024,C0125,S005,P016,7,14.13,0,98.91,Gift Card,N
TXN01762,1/23/2024,C0174,S003,P014,9,170.14,5,1454.7,Gift Card,yes
TXN01923,1/23/2024,C0117,S004,P003,6,160.12,0,960.72,Debit Card,FALSE
TXN01900,1/22/2024,C0054,S001,P016,9,221.15,0,1990.35,Credit Card,no
TXN00213,1/21/2024,C0010,S85,P010,3,152.53,0,457.59,Debit Card,TRUE
TXN00964,1/21/2024,C0175,S006,P020,7,135.09,20,756.5,Credit Card,yes
TXN00288,1/21/2024,C0092,S006,P004,8,117.44,5,892.54,Credit Card,yes
TXN01340,1/20/2024,C0188,S002,P011,8,179.22,15,1218.7,Debit Card,FALSE
TXN00332,1/19/2024,C0052,S002,P008,10,296.68,25,2225.1,Credit Card,no
TXN00628,1/19/2024,C0149,S001,P013,1,240.32,0,240.32,Gift Card,N
TXN00733,1/19/2024,C0110,S004,P019,1,206.94,0,206.94,Credit Card,TRUE
TXN00692,1/18/2024,C0147,S001,P001,1,223.59,15,190.05,Cash,TRUE
TXN00730,1/18/2024,C0102,S004,P012,7,209.46,0,1466.22,Cash,Y
TXN00274,1/16/2024,C0096,S004,P573,3,237.3,20,569.52,Gift Card,N
TXN00542,1/16/2024,C0043,S005,P020,6,160.62,10,867.35,Cash,N
TXN01456,1/16/2024,C0012,S003,P014,2,278.67,20,445.87,UNK,Yes
TXN00179,1/15/2024,C0181,S006,P011,9,19.49,20,140.33,UNK,Y
TXN01780,1/15/2024,C0101,S002,P018,10,139.88,0,1398.8,Cash,no
TXN01830,1/15/2024,C0088,S001,P014,4,214.65,20,686.88,Credit Card,Y
TXN00461,1/14/2024,C0167,S004,P007,7,61.23,10,385.75,Debit Card,No
TXN00966,1/14/2024,C0104,S002,P006,7,107.59,10,677.82,Cash,Y
TXN00740,1/13/2024,C0028,S001,P018,7,29.41,0,205.87,Cash,TRUE
TXN00183,1/12/2024,C0178,S001,P015,2,33.25,0,66.5,Debit Card,N
TXN00247,1/12/2024,C0126,S004,P019,10,132.69,20,1061.52,Debit Card,
TXN01936,1/12/2024,C0088,S002,P019,10,295.2,0,2952,Gift Card,
TXN00378,1/11/2024,C0132,S001,P013,3,118.25,0,354.75,UNK,No
TXN00631,1/10/2024,C0007,S002,P015,2,44.88,10,80.78,PayPal,
TXN00651,1/9/2024,C0061,S003,P005,6,259.38,5,1478.47,Debit Card,FALSE
TXN01041,1/9/2024,C0058,S002,P002,4,32.49,15,110.47,Debit Card,Yes
TXN00965,1/8/2024,C0114,S001,P010,6,289.78,5,1651.75,Credit Card,
TXN01049,1/7/2024,C0169,S002,P017,8,85.33,25,511.98,Cash,Yes
TXN00390,1/6/2024,C0151,S003,P009,4,179.45,0,717.8,Debit Card,Yes
TXN01227,1/6/2024,C0097,S006,P020,8,56.63,20,362.43,Cash,yes
TXN01043,1/5/2024,C0112,S004,P009,7,122.13,20,683.93,Gift Card,yes
TXN01266,1/5/2024,C0048,S003,P001,4,188.21,0,752.84,Gift Card,Y
TXN01533,1/5/2024,C0009,S005,P015,3,222.52,0,667.56,Gift Card,Yes
TXN00067,1/4/2024,C0066,S004,P020,4,177.29,0,709.16,Cash,FALSE
TXN01030,1/4/2024,C0182,S001,P001,3,20.47,5,58.34,Cash,Y
TXN00161,1/3/2024,C0078,S006,P003,6,165.04,15,841.7,Credit Card,Y
TXN00868,1/3/2024,C0038,S003,P018,7,176.14,15,1048.03,Gift Card,Yes
TXN01455,1/3/2024,C0134,S005,P013,2,221.09,20,353.74,Gift Card,TRUE
TXN01741,1/3/2024,C0108,S004,P010,4,208.89,20,668.45,Credit Card,No
TXN01755,1/3/2024,C0156,S002,P005,8,235.62,20,1507.97,Cash,Y
TXN01795,1/3/2024,C0149,S003,P005,5,218.75,10,984.38,PayPal,Y
TXN01606,1/1/2024,C0110,S004,P013,4,283.53,25,850.59,UNK,FALSE
TXN00206,12/30/2023,C0109,S002,P011,2,145.11,0,290.22,Credit Card,FALSE
TXN00483,12/30/2023,C0120,S004,P006,6,155.19,5,884.58,Debit Card,FALSE
TXN00473,12/30/2023,C0174,S004,P004,5,276.86,10,1245.87,Cash,N
TXN00517,12/29/2023,C0179,S006,P011,6,181.53,0,1089.18,Cash,TRUE
TXN00756,12/29/2023,C0039,S87,P008,3,243.66,20,584.78,Cash,No
TXN01558,12/29/2023,C0066,S001,P016,1,142.46,20,113.97,Credit Card,FALSE
TXN01061,12/29/2023,C0097,S005,P011,4,117.76,0,471.04,PayPal,Y
TXN01608,12/29/2023,C0115,S003,P001,4,148.1,25,444.3,Credit Card,yes
TXN00059,12/28/2023,C0003,S003,P003,7,205.37,15,1221.95,Cash,Y
TXN01338,12/28/2023,C0017,S003,P691,4,207.46,0,829.84,Debit Card,
TXN01717,12/28/2023,C0059,S005,P001,5,176.85,5,840.04,UNK,N
TXN00309,12/27/2023,C0011,S005,P015,8,135.43,15,920.92,Debit Card,Yes
TXN00433,12/27/2023,C0139,S003,P006,8,134.23,0,1073.84,Debit Card,
TXN01318,12/27/2023,C0066,S54,P012,9,10.42,15,79.71,Debit Card,no
TXN01490,12/27/2023,C0051,S006,P972,7,159.73,15,950.39,PayPal,TRUE
TXN01975,12/27/2023,C9413,S93,P011,9,20.07,0,180.63,Cash,
TXN01166,12/26/2023,C0181,S003,P015,3,255.3,0,765.9,Credit Card,
TXN01602,12/26/2023,C0185,S001,P005,8,169.29,20,1083.46,Gift Card,Yes
TXN01314,12/25/2023,C0108,S005,P006,1,52.52,15,44.64,Debit Card,Y
TXN00884,12/24/2023,C0041,S004,P012,1,235.41,25,176.56,Debit Card,N
TXN01076,12/24/2023,C0106,S002,P011,5,263.65,10,1186.43,Credit Card,No
TXN01667,12/24/2023,C0147,S001,P007,8,282.26,15,1919.37,Debit Card,TRUE
TXN00100,12/23/2023,C0089,S001,P006,6,188.7,25,849.15,Gift Card,Y
TXN01792,12/23/2023,C0169,S001,P013,3,236.2,25,531.45,Cash,No
TXN00444,12/22/2023,C0158,S001,P009,2,65.93,0,131.86,Cash,Y
TXN00567,12/22/2023,C0190,S001,P020,3,232.67,15,593.31,Credit Card,
TXN00919,12/22/2023,C0042,S006,P003,1,235.89,0,235.89,Cash,Yes
TXN01139,12/21/2023,C0081,S001,P011,8,116.79,0,934.32,Credit Card,FALSE
TXN00978,12/20/2023,C0072,S006,P009,5,133.97,5,636.36,Debit Card,TRUE
TXN00343,12/19/2023,C0069,S006,P010,1,296.24,25,222.18,UNK,
TXN01134,12/19/2023,C0112,S002,P014,3,63.43,0,190.29,Gift Card,Y
TXN01538,12/19/2023,C0014,S004,P007,9,217.32,15,1662.5,Debit Card,yes
TXN01646,12/19/2023,C0182,S006,P017,10,151.68,25,1137.6,Debit Card,yes
TXN01696,12/19/2023,C0088,S002,P015,10,236.04,15,2006.34,Credit Card,TRUE
TXN01876,12/19/2023,C0115,S001,P006,5,22.11,0,110.55,Debit Card,FALSE
TXN00069,12/18/2023,C0082,S006,P013,5,267.43,15,1136.58,PayPal,
TXN00175,12/18/2023,C0076,S006,P006,10,291.34,5,2767.73,PayPal,Y
TXN01622,12/18/2023,C0159,S005,P003,3,291.63,20,699.91,Debit Card,
TXN00673,12/16/2023,C0065,S003,P002,7,120.21,10,757.32,Gift Card,no
TXN01147,12/16/2023,C0151,S001,P004,1,164.36,15,139.71,UNK,Y
TXN01911,12/16/2023,C0162,S003,P006,7,155.23,5,1032.28,Gift Card,TRUE
TXN00648,12/15/2023,C0102,S004,P010,10,175.33,0,1753.3,Credit Card,Y
TXN00848,12/15/2023,C9703,S003,P007,4,291.22,15,990.15,Cash,No
TXN00881,12/15/2023,C0126,S006,P008,7,261.31,5,1737.71,Debit Card,FALSE
TXN01695,12/15/2023,C0001,S003,P002,10,98.01,25,735.08,Debit Card,FALSE
TXN01549,12/14/2023,C0116,S002,P014,3,208.74,0,626.22,PayPal,Y
TXN00126,12/13/2023,C0123,S001,P016,3,191.89,15,489.32,Credit Card,FALSE
TXN01689,12/13/2023,C0097,S006,P004,1,264.06,0,264.06,Debit Card,N
TXN01088,12/13/2023,C0193,S002,P005,9,298.26,5,2550.12,Debit Card,Y
TXN00347,12/12/2023,C0087,S003,P008,6,202.87,20,973.78,Cash,No
TXN00413,12/12/2023,C0166,S003,P002,1,185.21,0,185.21,Debit Card,TRUE
TXN01579,12/12/2023,C0160,S005,P010,6,265.76,25,1195.92,Credit Card,FALSE
TXN01722,12/12/2023,C0193,S003,P017,1,252.13,0,252.13,UNK,Yes
TXN01016,12/11/2023,C0158,S005,P008,6,208.95,15,1065.65,Debit Card,Yes
TXN01191,12/11/2023,C0022,S005,P009,7,81.03,0,567.21,UNK,yes
TXN01965,12/11/2023,C0025,S006,P008,10,129.42,25,970.65,PayPal,No
TXN00750,12/10/2023,C0106,S005,P007,10,268.26,0,2682.6,Gift Card,no
TXN01486,12/10/2023,C0065,S003,P020,3,16.97,15,43.27,Credit Card,No
TXN01570,12/10/2023,C0092,S001,P018,2,298.52,0,597.04,Cash,
TXN00852,12/9/2023,C0029,S005,P001,4,209.64,15,712.78,Credit Card,yes
TXN00357,12/8/2023,C0184,S006,P008,1,277.72,0,277.72,Credit Card,N
TXN00605,12/8/2023,C0191,S003,P013,7,11.65,20,65.24,Cash,TRUE
TXN00936,12/8/2023,C0172,S002,P006,8,277.37,20,1775.17,Cash,No
TXN00230,12/7/2023,C0026,S006,P003,6,132.05,15,673.46,Credit Card,N
TXN00237,12/7/2023,C0121,S005,P020,1,11.55,20,9.24,Cash,N
TXN01575,12/7/2023,C0088,S002,P019,9,229.97,0,2069.73,Gift Card,N
TXN00383,12/6/2023,C0042,S004,P009,2,132.12,25,198.18,Cash,
TXN00592,12/5/2023,C0180,S003,P005,3,161.32,0,483.96,Cash,yes
TXN00693,12/5/2023,C0028,S001,P007,2,63.82,0,127.64,Credit Card,No
TXN01459,12/5/2023,C0102,S003,P011,8,91.72,0,733.76,Debit Card,Yes
TXN01193,12/4/2023,C0195,S003,P001,4,194.42,0,777.68,Credit Card,
TXN01434,12/4/2023,C0067,S001,P007,2,133.39,25,200.09,PayPal,No
TXN01637,12/4/2023,C0091,S002,P018,8,163.94,25,983.64,Debit Card,Y
TXN00426,12/3/2023,C0088,S004,P016,2,90.73,0,181.46,Cash,Y
TXN01429,12/3/2023,C0029,S74,P012,10,17.99,20,143.92,Credit Card,Yes
TXN00851,12/2/2023,C0025,S005,P018,9,268.63,0,2417.67,Credit Card,Yes
TXN01329,12/1/2023,C0148,S001,P001,3,227.22,0,681.66,Cash,no
TXN01447,12/1/2023,C0135,S005,P010,1,10.37,0,10.37,Debit Card,Y
TXN01783,12/1/2023,C0107,S005,P018,5,238.46,0,1192.3,Gift Card,Yes
TXN00528,11/30/2023,C0109,S004,P004,6,212.12,0,1272.72,PayPal,
TXN01597,11/30/2023,C9346,S006,P001,2,121.46,10,218.63,Cash,Y
TXN01708,11/30/2023,C0107,S005,P005,9,245.22,25,1655.24,PayPal,Y
TXN01948,11/30/2023,C0195,S006,P007,10,206.23,20,1649.84,Cash,yes
TXN00586,11/29/2023,C0043,S004,P012,1,225.46,20,180.37,Cash,TRUE
TXN01243,11/29/2023,C0041,S005,P018,6,41.53,5,236.72,PayPal,N
TXN01364,11/29/2023,C0045,S003,P017,10,187.37,10,1686.33,Gift Card,FALSE
TXN01905,11/29/2023,C0178,S003,P011,5,113.26,0,566.3,Debit Card,Yes
TXN00116,11/28/2023,C0183,S006,P003,2,214.81,15,365.18,UNK,N
TXN00359,11/28/2023,C0149,S001,P010,8,199.84,0,1598.72,Cash,Y
TXN00702,11/28/2023,C0156,S002,P016,4,130.74,0,522.96,Cash,yes
TXN00942,11/27/2023,C0054,S005,P020,5,179.03,0,895.15,Credit Card,No
TXN01045,11/27/2023,C0096,S004,P015,3,42.72,5,121.75,Gift Card,no
TXN01684,11/27/2023,C0176,S005,P013,5,240.86,0,1204.3,PayPal,Yes
TXN01576,11/26/2023,C0088,S003,P020,3,103.57,0,310.71,Credit Card,TRUE
TXN01999,11/26/2023,C0011,S004,P730,4,208.87,10,751.93,UNK,Y
TXN00956,11/25/2023,C0025,S006,P584,6,272.86,10,1473.44,Credit Card,No
TXN01226,11/25/2023,C0029,S001,P016,6,244.08,0,1464.48,PayPal,FALSE
TXN01559,11/25/2023,C0056,S005,P004,10,228.51,10,2056.59,Credit Card,no
TXN01305,11/25/2023,C0189,S004,P015,8,140.77,0,1126.16,Credit Card,yes
TXN00189,11/24/2023,C0190,S005,P010,8,269.83,0,2158.64,PayPal,no
TXN01586,11/24/2023,C0163,S003,P020,1,157.49,0,157.49,Debit Card,Yes
TXN00698,11/23/2023,C0191,S003,P016,6,168.32,5,959.42,Cash,
TXN01098,11/22/2023,C0196,S001,P005,8,284.15,10,2045.88,Cash,N
TXN01257,11/22/2023,C0054,S002,P004,5,78.95,0,394.75,PayPal,N
TXN01587,11/22/2023,C0158,S006,P006,1,193.91,0,193.91,Debit Card,
TXN00123,11/21/2023,C0148,S003,P020,10,153.96,25,1154.7,Gift Card,yes
TXN00903,11/21/2023,C0158,S005,P020,2,290.61,20,464.98,Credit Card,Yes
TXN00968,11/20/2023,C0100,S55,P004,2,118.03,10,212.45,Debit Card,Yes
TXN00265,11/19/2023,C0198,S001,P002,3,271.73,0,815.19,UNK,yes
TXN00581,11/19/2023,C0120,S89,P020,6,173.82,20,834.34,Credit Card,FALSE
TXN00422,11/18/2023,C0076,S003,P012,2,30.63,25,45.95,Credit Card,TRUE
TXN00876,11/18/2023,C0044,S004,P018,2,144.63,5,274.8,Cash,No
TXN01555,11/18/2023,C0063,S001,P010,3,53.18,0,159.54,Cash,no
TXN00220,11/17/2023,C0103,S005,P018,3,265.46,0,796.38,PayPal,yes
TXN00704,11/17/2023,C0122,S005,P011,4,271.54,15,923.24,Gift Card,Y
TXN00453,11/17/2023,C0013,S006,P016,2,254.49,0,508.98,Debit Card,no
TXN01790,11/17/2023,C0158,S003,P017,5,230.43,5,1094.54,Debit Card,FALSE
TXN00147,11/16/2023,C0088,S001,P017,8,176.45,15,1199.86,Credit Card,yes
TXN00535,11/16/2023,C0109,S001,P015,4,38.91,25,116.73,Gift Card,
TXN01371,11/16/2023,C0059,S006,P015,8,92.85,20,594.24,Debit Card,yes
TXN00808,11/15/2023,C0141,S001,P018,10,262.39,10,2361.51,Debit Card,
TXN01906,11/15/2023,C0043,S002,P018,9,273.57,25,1846.6,Gift Card,N
TXN00319,11/14/2023,C0129,S004,P001,3,139.26,20,334.22,Cash,TRUE
TXN00719,11/14/2023,C9849,S003,P013,6,142.79,20,685.39,PayPal,TRUE
TXN00339,11/12/2023,C0151,S001,P004,7,280.32,0,1962.24,Credit Card,no
TXN00904,11/11/2023,C0059,S002,P008,3,196.37,0,589.11,Debit Card,Y
TXN01929,11/11/2023,C0172,S001,P001,1,64.78,25,48.59,Credit Card,TRUE
TXN00037,11/9/2023,C0028,S005,P009,3,268.48,5,765.17,Debit Card,No
TXN00603,11/9/2023,C0136,S006,P020,4,175.59,0,702.36,Debit Card,N
TXN01077,11/9/2023,C0102,S005,P020,4,251.8,10,906.48,Gift Card,yes
TXN00186,11/8/2023,C0079,S003,P012,5,233.23,0,1166.15,Cash,N
TXN01124,11/8/2023,C0113,S004,P018,1,170.44,25,127.83,Credit Card,FALSE
TXN01416,11/8/2023,C0103,S003,P014,1,60.25,20,48.2,Credit Card,no
TXN01436,11/7/2023,C0172,S002,P017,9,242.87,0,2185.83,UNK,TRUE
TXN00129,11/6/2023,C0096,S002,P015,9,17.23,25,116.3,Cash,TRUE
TXN01389,11/6/2023,C0161,S004,P009,7,293.13,10,1846.72,Debit Card,
TXN01563,11/6/2023,C0101,S002,P007,4,10.25,0,41,Credit Card,N
TXN01962,11/6/2023,C0134,S002,P005,9,130.64,20,940.61,Cash,Yes
TXN00467,11/5/2023,C0133,S005,P009,9,221.18,0,1990.62,Gift Card,N
TXN01230,11/5/2023,C0084,S006,P002,3,173.16,15,441.56,UNK,
TXN00600,11/4/2023,C0149,S001,P015,4,180.79,25,542.37,Debit Card,yes
TXN00678,11/4/2023,C0118,S005,P013,3,253.64,15,646.78,Debit Card,TRUE
TXN00780,11/4/2023,C0066,S002,P008,4,144.66,0,578.64,UNK,no
TXN01264,11/4/2023,C0142,S005,P006,1,36.29,0,36.29,Credit Card,No
TXN01760,11/4/2023,C0058,S001,P002,3,120.28,20,288.67,Credit Card,No
TXN00948,11/3/2023,C0024,S006,P006,9,268.39,10,2173.96,Debit Card,FALSE
TXN01437,11/3/2023,C0125,S001,P020,4,291.23,25,873.69,Debit Card,yes
TXN01960,11/3/2023,C0016,S004,P009,8,134.79,0,1078.32,Debit Card,No
TXN00081,11/2/2023,C0014,S002,P008,7,104.11,0,728.77,Debit Card,Y
TXN00718,11/2/2023,C0173,S005,P012,8,25.77,5,195.85,Credit Card,Y
TXN01108,11/2/2023,C0027,S001,P009,9,165.8,20,1193.76,Cash,Yes
TXN00429,11/1/2023,C0090,S004,P006,7,112.86,20,632.02,Gift Card,No
TXN01149,11/1/2023,C0172,S004,P015,3,172.7,15,440.39,Cash,no
TXN01351,11/1/2023,C0034,S003,P831,7,147.24,15,876.08,Debit Card,N
TXN01794,11/1/2023,C0002,S003,P020,10,174.65,25,1309.88,PayPal,Y
TXN00573,10/31/2023,C0007,S002,P014,1,139.56,10,125.6,Cash,Yes
TXN01427,10/31/2023,C0104,S002,P015,3,226.93,10,612.71,UNK,No
TXN01530,10/31/2023,C0059,S003,P014,3,257.86,25,580.19,Credit Card,FALSE
TXN01765,10/31/2023,C0129,S002,P007,2,86.18,15,146.51,Cash,TRUE
TXN00021,10/30/2023,C0139,S78,P018,4,225.3,20,720.96,Credit Card,Yes
TXN00178,10/30/2023,C0024,S92,P015,10,226.71,0,2267.1,Cash,
TXN00505,10/30/2023,C0102,S67,P009,10,13.58,10,122.22,Credit Card,N
TXN00004,10/30/2023,C0141,S002,P016,6,78.01,0,468.06,PayPal,N
TXN00471,10/29/2023,C9041,S005,P016,5,11.48,15,48.79,Credit Card,N
TXN01251,10/29/2023,C0101,S005,P001,9,17.73,5,151.59,Credit Card,yes
TXN01862,10/29/2023,C0061,S001,P005,10,297.43,5,2825.59,Credit Card,no
TXN00350,10/28/2023,C0183,S005,P017,1,47.08,0,47.08,UNK,TRUE
TXN01275,10/28/2023,C0095,S004,P005,7,172.23,0,1205.61,Gift Card,FALSE
TXN01758,10/28/2023,C0125,S001,P013,4,130.72,15,444.45,Cash,FALSE
TXN00727,10/27/2023,C0173,S004,P014,6,288.8,0,1732.8,Cash,no
TXN00837,10/27/2023,C0022,S002,P019,9,148.27,25,1000.82,Cash,N
TXN01406,10/27/2023,C0051,S001,P019,8,162.54,25,975.24,Debit Card,N
TXN00845,10/26/2023,C0162,S003,P012,5,261.22,0,1306.1,Cash,no
TXN01281,10/25/2023,C0094,S004,P960,1,76.09,5,72.29,UNK,Y
TXN01611,10/25/2023,C0088,S003,P014,6,81.34,0,488.04,Cash,
TXN01799,10/25/2023,C0039,S004,P003,10,140.26,0,1402.6,PayPal,yes
TXN01328,10/24/2023,C0019,S005,P008,10,88.97,25,667.28,Cash,
TXN00838,10/23/2023,C0011,S004,P014,8,17.61,0,140.88,Cash,no
TXN00907,10/22/2023,C0018,S002,P004,3,65.22,0,195.66,Credit Card,yes
TXN01209,10/22/2023,C0129,S006,P017,5,180.14,20,720.56,Debit Card,yes
TXN01724,10/22/2023,C0104,S006,P005,6,85.89,0,515.34,Gift Card,Yes
TXN00132,10/21/2023,C0082,S006,P005,3,89.35,0,268.05,Debit Card,Y
TXN00515,10/21/2023,C0031,S004,P005,10,153.32,5,1456.54,Credit Card,N
TXN00925,10/21/2023,C0005,S005,P012,6,219.26,0,1315.56,Credit Card,Y
TXN01756,10/21/2023,C9391,S004,P004,3,114.23,15,291.29,Credit Card,No
TXN00187,10/20/2023,C0045,S006,P005,3,78.99,0,236.97,PayPal,yes
TXN01087,10/20/2023,C0068,S001,P011,1,55,15,46.75,UNK,yes
TXN01104,10/20/2023,C0083,S004,P005,10,102.15,20,817.2,Cash,
TXN00720,10/20/2023,C0171,S002,P004,1,257.28,0,257.28,Credit Card,yes
TXN00093,10/19/2023,C0133,S003,P613,4,258.16,0,1032.64,Credit Card,FALSE
TXN00270,10/19/2023,C0184,S002,P017,4,40.52,5,153.98,Debit Card,N
TXN00879,10/19/2023,C0061,S006,P004,7,146.42,0,1024.94,PayPal,FALSE
TXN01742,10/19/2023,C0107,S001,P020,3,150.82,0,452.46,Credit Card,
TXN00242,10/18/2023,C0044,S003,P019,4,179.23,0,716.92,Debit Card,No
TXN00268,10/18/2023,C0131,S005,P006,1,18.09,10,16.28,Debit Card,FALSE
TXN00450,10/18/2023,C0135,S005,P020,2,176.45,20,282.32,Cash,Y
TXN00472,10/18/2023,C0129,S005,P003,5,51.37,5,244.01,Credit Card,Y
TXN00627,10/17/2023,C0027,S003,P010,6,216.03,25,972.14,Credit Card,N
TXN00708,10/17/2023,C0097,S001,P007,3,95.87,0,287.61,Debit Card,no
TXN01432,10/17/2023,C0182,S006,P001,1,256.04,0,256.04,UNK,FALSE
TXN00385,10/16/2023,C0195,S005,P017,3,82.35,0,247.05,Gift Card,
TXN00405,10/16/2023,C0158,S003,P003,1,185.31,0,185.31,Cash,
TXN01759,10/16/2023,C0040,S60,P009,9,53.26,20,383.47,PayPal,Y
TXN00640,10/14/2023,C0188,S003,P011,7,203.42,10,1281.55,Debit Card,TRUE
TXN01242,10/14/2023,C0058,S004,P009,8,135.64,5,1030.86,Gift Card,Yes
TXN01510,10/14/2023,C0037,S001,P007,1,264.94,5,251.69,Debit Card,Y
TXN01639,10/14/2023,C0151,S004,P003,10,188.47,5,1790.47,Debit Card,yes
TXN01277,10/13/2023,C0200,S001,P002,10,236.49,25,1773.68,Debit Card,Yes
TXN00191,10/12/2023,C0022,S004,P003,9,124.38,25,839.57,Credit Card,no
TXN00157,10/11/2023,C0178,S003,P003,5,235.36,20,941.44,Credit Card,yes
TXN00196,10/11/2023,C0018,S003,P019,7,261.82,25,1374.56,Cash,FALSE
TXN01373,10/11/2023,C0108,S006,P006,7,19.03,15,113.23,Credit Card,N
TXN01614,10/11/2023,C0020,S003,P014,2,158.11,20,252.98,Credit Card,TRUE
TXN01985,10/11/2023,C0165,S003,P018,8,158.48,10,1141.06,Gift Card,TRUE
TXN00818,10/10/2023,C0100,S004,P005,1,236.49,25,177.37,UNK,FALSE
TXN00835,10/10/2023,C0087,S98,P513,1,260.24,0,260.24,Debit Card,No
TXN00986,10/10/2023,C0193,S005,P007,6,99.71,15,508.52,Credit Card,Yes
TXN01271,10/10/2023,C0074,S006,P006,8,146.26,20,936.06,Debit Card,Yes
TXN01363,10/9/2023,C9053,S004,P014,9,258.19,10,2091.34,Debit Card,
TXN01475,10/9/2023,C0008,S003,P014,7,94.92,20,531.55,Gift Card,no
TXN00291,10/8/2023,C0174,S94,P020,5,207.4,25,777.75,Credit Card,no
TXN00194,10/7/2023,C0143,S005,P005,4,63.94,20,204.61,Credit Card,yes
TXN00558,10/7/2023,C0046,S003,P009,2,152.07,15,258.52,PayPal,N
TXN00707,10/7/2023,C0125,S005,P007,4,287.74,0,1150.96,Gift Card,FALSE
TXN01327,10/7/2023,C0072,S006,P002,9,206.88,0,1861.92,Debit Card,TRUE
TXN01071,10/6/2023,C0145,S003,P002,1,50.68,25,38.01,Debit Card,TRUE
TXN00597,10/5/2023,C0137,S005,P002,8,174.34,5,1324.98,Cash,Y
TXN00065,10/4/2023,C0143,S004,P005,8,243.64,0,1949.12,UNK,FALSE
TXN00534,10/4/2023,C0020,S006,P014,1,14.28,0,14.28,Debit Card,Y
TXN01205,10/4/2023,C0076,S001,P019,1,195.34,15,166.04,UNK,yes
TXN00060,10/3/2023,C0192,S002,P007,4,223.27,10,803.77,Gift Card,no
TXN00891,10/3/2023,C0170,S003,P013,7,221.03,15,1315.13,Credit Card,No
TXN00530,10/2/2023,C0057,S001,P014,4,176.03,0,704.12,Debit Card,no
TXN01065,10/2/2023,C0145,S006,P014,5,14.9,0,74.5,Gift Card,no
TXN00182,10/1/2023,C0109,S001,P015,8,155.42,0,1243.36,UNK,yes
TXN00691,10/1/2023,C0116,S001,P011,9,269.79,0,2428.11,Debit Card,Y
TXN01042,10/1/2023,C0120,S004,P019,5,154.82,25,580.58,Credit Card,no
TXN01912,10/1/2023,C0051,S006,P011,5,297.65,15,1265.01,Credit Card,Yes
TXN01240,9/30/2023,C0102,S001,P018,1,261.82,25,196.37,Credit Card,Y
